        1743
           3          23           7           9  9.7027734E-02  0.8705978    
          12          52          44          48  0.1559959       42.01408    
           1          31          10          13  6.6025525E-02   3.172378    
           3          43          11          15  7.9548962E-02   5.157009    
           2          62          32          38  8.7624304E-02   9.519089    
          47          57          52          53  8.9973055E-02   7.151743    
          46          56          52          53  9.8277457E-02   3.732177    
          46          56          47          48  2.3938118E-02   170.0645    
          51          61          52          53  2.4721615E-02   47.35392    
           2          52          12          17  8.2620077E-02   3.285182    
          40          50          47          48  0.1442822       25.81334    
          45          55          47          48  0.1455417       30.56924    
          45          55          52          53  0.1534031      0.6779584    
           8          58          13          18  0.1285866       1.504211    
          39          49          47          48  2.1606101E-02   152.4152    
          44          54          52          53  3.2158654E-02  -4.474867    
          44          54          47          48  9.2370816E-02   45.25271    
          15          55          31          35  9.2216216E-02   6.480806    
          43          53          47          48  8.5459597E-02   44.84738    
           2          12           8           9  7.5846292E-02  0.3792995    
           5          55          10          15  0.1187646       1.474323    
          42          52          47          48  8.4523924E-02   43.22451    
          20          60          32          36  9.9185981E-02   3.361568    
           5          15          12          13  0.1308515      0.2377617    
          37          57          53          55  0.2258760      -1.440797    
           4          14          12          13  1.5334371E-02   1.775375    
           5          15          10          11  6.6616975E-02  0.4722462    
           2          62          14          20  8.6699903E-02   2.581449    
           3          23          13          15  7.0278876E-02   1.701158    
           2          22          10          12  6.3129820E-02   1.563833    
          32          42          33          34  4.1765504E-02   8.097279    
           7          47          35          39  0.1250821       22.02199    
          11          61          36          41  9.1979459E-02   9.405278    
          26          36          33          34  0.1707426       1.291621    
          31          41          33          34  0.1719115       1.843540    
           6          36          15          18  7.8674048E-02   4.557110    
          20          40          34          36  0.1415865       7.011623    
           4          24           8          10  9.1869123E-02  0.9672914    
           7          47          39          43  0.1850415       28.56636    
           2          52           7          12  0.1317590       1.196714    
          24          44          34          36  9.5624194E-02   13.54100    
           3          33          15          18  7.5151794E-02   4.336877    
           6          46          10          14  0.1197469       2.541116    
          18          38          34          36  0.2440929       3.327345    
           7          37          19          22  6.8556361E-02   5.684283    
           6          16           7           8  1.6413441E-02   1.628308    
          22          42          34          36  0.1093697       10.99247    
          10          50          22          26  7.2977953E-02   5.825912    
           1          51          41          46  0.1658816       33.45933    
          37          57          39          41  0.2612879      -2.345420    
           5          55          40          45  0.1164606       24.22338    
           7          57          42          47  0.1064714       37.82841    
          13          63          18          23  0.1283954       1.084085    
           4          34          19          22  7.2025314E-02   4.742633    
          33          63          36          39  0.2388114      -1.762305    
          32          62          41          44  0.1180182       4.054362    
           4          44          20          24  6.2342968E-02   11.39584    
           6          26           8          10  0.1754654      0.4912665    
           6          46          22          26  6.8842180E-02   11.36185    
          14          44          35          38  0.1297319       20.52975    
           8          18          10          11  0.1252105      0.2552239    
           3          13           9          10  7.4537203E-02  0.3889943    
          34          64          40          43  0.1538319      -2.316517    
           3          13          10          11  0.1286011      0.2110868    
          24          54          36          39  9.7197890E-02   5.408033    
          13          33          15          17  0.1844202      0.9812672    
          21          51          39          42  0.1033477       11.80377    
          11          41          35          38  0.2148247       9.977111    
          19          39          21          23  0.1718179       1.477155    
          15          45          39          42  0.1896955       26.11430    
          31          61          40          43  0.1194490      0.6686581    
          11          31          15          17  9.7447112E-02   1.847568    
          18          58          42          46  8.9812271E-02   32.06100    
          51          61          58          59  0.1715377       2.818314    
          15          35          19          21  9.6904576E-02   2.158716    
          10          20          18          19  2.1614200E-02   1.996611    
          22          62          42          46  8.1871614E-02   29.73678    
          13          33          19          21  7.7509493E-02   2.569715    
          16          46          22          25  8.5073933E-02   5.710081    
           7          37          10          13  0.1251823       1.808622    
          12          52          40          44  0.1194476       19.67006    
          14          54          42          46  0.1098912       33.94826    
          11          31          19          21  7.2755598E-02   2.518610    
          14          44          17          20  0.1467847       2.845384    
          13          43          22          25  7.0199884E-02   8.491896    
          38          48          39          40  5.6809645E-02   2.485807    
          43          53          44          45  4.3155264E-02   48.97667    
          13          63          43          48  8.0081493E-02   45.54184    
          37          47          39          40  0.1783962       2.285851    
          37          47          44          45  0.1510330       24.65629    
          36          46          39          40  0.1219667       5.558885    
          41          51          44          45  0.1082862       21.75820    
          35          45          39          40  0.1125780       8.238982    
          34          44          39          40  0.1119936       9.642740    
           7          17           8           9  1.4442474E-02   1.881138    
          33          43          39          40  0.1203057       8.828939    
          12          62          47          52  0.1042627       23.81147    
          40          60          46          48  9.2001557E-02   49.95710    
          33          53          45          47  8.8976964E-02   45.73914    
           7          37          31          34  0.2276063       4.681233    
          39          59          51          53  9.7441941E-02   2.736906    
          44          64          46          48  0.2043478       35.10199    
           6          16          10          11  6.5948397E-02  0.4920891    
          38          58          46          48  8.2800232E-02   50.02063    
          43          63          51          53  8.6599097E-02   11.61639    
