   1984977705.98366     
  -33.77417       136.6885      -4.918859    
  -15.70986       136.6885      -4.777638    
  -8.185690       136.6885      -4.156470    
  -2.500000       136.6885      -1.173841    
   2.481762       136.9860     -0.8644103    
   7.434425       137.6588     -0.2914650    
   12.38829       138.3216     -0.3239686    
   17.37068       138.6622     -0.3510869    
   22.36992       138.7449     -0.3219349    
   27.36889       138.8391     -0.2694570    
   32.36626       138.9964     -0.2102268    
   37.36148       139.2104     -0.1212946    
   42.35468       139.4673      0.0000000E+00
   47.34677       139.7446     -0.2480272    
   52.33939       140.0120     -0.2819385    
   57.33461       140.2241     -2.6042038E-03
   62.33282       140.3456     -0.1532563    
   67.33237       140.3495     -0.2730453    
   72.33087       140.2388     -0.2164858    
   77.32610       140.0294     -0.3481977    
   82.31709       139.7351     -0.5957363    
   87.30524       139.3958     -0.7296779    
   92.29430       139.0706     -0.4587276    
   97.28818       138.8354     -0.5390999    
   102.2866       138.7312     -0.3474503    
   107.2863       138.6811     -2.3267031E-02
   112.2728       138.3953     -0.3172291    
   117.2255       137.7357     -0.2586601    
   122.1606       136.9430     -0.4614283    
   127.1186       136.3252     -0.9528738    
   132.1048       135.9780      -3.235829    
   137.1018       135.8299      -3.470515    
   142.1004       135.8761      -3.385991    
   147.0855       136.2108      -1.136095    
   152.0289       136.9238     -0.7561255    
   156.9416       137.8421      -1.026701    
   161.8866       138.5306     -0.7436275    
   166.8759       138.7930      -1.226624    
   171.8755       138.7994     -0.8296587    
   176.8751       138.7408     -0.9595338    
   181.8749       138.7118      -1.030232    
   186.8749       138.7108     -0.9173655    
   191.8749       138.7111      -1.307154    
   196.8749       138.7112      -1.516007    
   201.8749       138.7111      -1.587563    
   206.8749       138.7109      -1.697293    
   211.8749       138.7134      -1.439475    
   216.8748       138.7373     -0.7885199    
   221.8745       138.7983     -0.9195979    
   226.8739       138.8695      -1.146553    
   231.8736       138.8726     -0.5870887    
   236.8703       138.7209     -0.5341008    
   241.8605       138.4185      -1.652517    
   246.8531       138.1794     -0.6830878    
   251.8497       138.2349     -0.7226558    
   256.8403       138.5308      -1.285467    
   261.8292       138.8582      -1.287461    
   266.8226       139.1064      -1.757290    
   271.8200       139.2568      -1.458290    
   276.8195       139.3043      -1.591138    
   281.8193       139.2749      -1.400063    
   286.8188       139.2062     -0.7851906    
   291.8181       139.1195      -1.187777    
   296.8170       139.0187     -0.9371206    
   301.8156       138.8996     -0.9584655    
   306.8141       138.7848      -1.729409    
   311.8136       138.7435      -1.714408    
   316.8123       138.6715      -1.357722    
   321.7794       138.2001      -1.505334    
   326.7076       137.3683      -1.006237    
   331.6619       137.0869      -1.391675    
   336.6017       137.7613      -1.679936    
   341.4941       138.7795      -1.784565    
   346.3997       139.7317      -1.057562    
   351.3318       140.5377      -1.210934    
   356.3008       141.0433      -1.562489    
   361.2956       141.2499      -1.544451    
   366.2939       141.3779      -1.827105    
   371.2916       141.5279      -2.095597    
   376.2886       141.6984      -1.479162    
   381.2849       141.8889      -1.207645    
   386.2799       142.1075      -1.263219    
   391.2732       142.3631      -1.110265    
   396.2645       142.6530      -1.059451    
   401.2549       142.9583     -0.9985766    
   406.2462       143.2484     -0.8888263    
   411.2407       143.4767     -0.8395957    
   416.2387       143.6027     -0.8957441    
   421.2385       143.6403     -0.8481281    
   426.2385       143.6443      -1.315041    
   431.2385       143.6608      -1.527644    
   436.2343       143.8174      -1.387682    
   441.2233       144.1421      -1.869739    
   446.2118       144.4751      -1.694057    
   451.2035       144.7582      -1.409117    
   456.1937       145.0647      -1.965925    
   461.1783       145.4488      -1.424270    
   466.1624       145.8420      -2.021020    
   471.1551       146.0755      -1.035785    
   476.1545       146.1300      -1.043412    
   481.8401       146.1326      -3.620907    
   489.3643       146.1326      -4.566263    
   507.4286       146.1326      -4.966410    
  -33.77417       134.0858      -4.883124    
  -15.70986       134.0858      -4.759173    
  -8.185690       134.0858      -3.871997    
  -2.500000       134.0858      -2.311206    
   2.481762       134.3752      -1.551207    
   7.434425       135.0294     -0.9603968    
   12.38829       135.6740     -0.7262831    
   17.37068       136.0052     -0.5965718    
   22.36992       136.0857     -0.7634999    
   27.36889       136.1774     -0.7949890    
   32.36626       136.3303     -0.7022150    
   37.36148       136.5384     -0.5842783    
   42.35468       136.7882     -0.4595872    
   47.34677       137.0579     -0.3658710    
   52.33939       137.3180     -0.4057018    
   57.33461       137.5242     -0.6118659    
   62.33282       137.6424     -0.5907363    
   67.33237       137.6462     -0.5799689    
   72.33087       137.5385     -0.7920069    
   77.32610       137.3349      -1.062350    
   82.31709       137.0487     -0.8037124    
   87.30524       136.7188     -0.9998645    
   92.29430       136.4025     -0.9715622    
   97.28818       136.1738     -0.7080130    
   102.2866       136.0724     -0.8128209    
   107.2863       136.0237     -0.6908540    
   112.2728       135.7457     -0.5294924    
   117.2255       135.1043     -0.6460063    
   122.1606       134.3334      -1.134187    
   127.1186       133.7326      -2.049464    
   132.1048       133.3949      -3.220662    
   137.1018       133.2509      -3.621360    
   142.1004       133.2958      -3.411022    
   147.0855       133.6214      -2.251118    
   152.0289       134.3147      -1.410364    
   156.9416       135.2077      -1.061295    
   161.8866       135.8773      -1.125927    
   166.8759       136.1325      -1.991125    
   171.8755       136.1387      -1.629072    
   176.8751       136.0817      -1.509523    
   181.8749       136.0535      -1.219987    
   186.8749       136.0525      -1.368624    
   191.8749       136.0529      -1.412659    
   196.8749       136.0529      -1.483029    
   201.8749       136.0529      -1.745609    
   206.8749       136.0527      -1.979914    
   211.8749       136.0551      -2.096177    
   216.8748       136.0783      -1.736852    
   221.8745       136.1376      -1.502588    
   226.8739       136.2069     -0.9955887    
   231.8736       136.2099      -1.199852    
   236.8703       136.0623      -1.208350    
   241.8605       135.7682      -1.070004    
   246.8531       135.5358      -1.553788    
   251.8497       135.5898      -1.425402    
   256.8403       135.8775      -1.210311    
   261.8292       136.1960      -1.975909    
   266.8226       136.4373      -1.796783    
   271.8200       136.5835      -2.024875    
   276.8195       136.6297      -1.510231    
   281.8193       136.6011      -1.821350    
   286.8188       136.5343      -1.388965    
   291.8181       136.4500      -1.247891    
   296.8170       136.3520      -1.319292    
   301.8156       136.2361      -1.838965    
   306.8141       136.1245      -2.053054    
   311.8136       136.0844      -2.028656    
   316.8123       136.0143      -1.941774    
   321.7794       135.5559      -1.764868    
   326.7076       134.7469      -1.657677    
   331.6619       134.4733      -1.824298    
   336.6017       135.1292      -1.409192    
   341.4941       136.1194      -2.652869    
   346.3997       137.0454      -2.145784    
   351.3318       137.8293      -1.725139    
   356.3008       138.3209      -1.312766    
   361.2956       138.5218      -1.928872    
   366.2939       138.6463      -2.587228    
   371.2916       138.7922      -1.873285    
   376.2886       138.9579      -1.998271    
   381.2849       139.1433      -1.638387    
   386.2799       139.3558      -1.847488    
   391.2732       139.6044      -1.708952    
   396.2645       139.8863      -1.559417    
   401.2549       140.1832      -1.341546    
   406.2462       140.4654      -1.285662    
   411.2407       140.6873      -1.119391    
   416.2387       140.8099      -1.216429    
   421.2385       140.8465      -1.310892    
   426.2385       140.8504      -1.478036    
   431.2385       140.8664      -1.729986    
   436.2343       141.0188      -2.560624    
   441.2233       141.3345      -1.772720    
   446.2118       141.6584      -1.987142    
   451.2035       141.9337      -2.183306    
   456.1937       142.2318      -2.850954    
   461.1783       142.6053      -3.066958    
   466.1624       142.9877      -1.394210    
   471.1551       143.2148      -1.409361    
   476.1545       143.2677      -1.752012    
   481.8401       143.2702      -3.427799    
   489.3643       143.2702      -4.572307    
   507.4286       143.2702      -4.934381    
  -33.77417       131.3152      -4.864322    
  -15.70986       131.3152      -4.786839    
  -8.185690       131.3152      -4.018201    
  -2.500000       131.3152      -3.119919    
   2.481762       131.5958      -2.447967    
   7.434425       132.2304      -1.973794    
   12.38829       132.8556      -1.712375    
   17.37068       133.1768      -1.657203    
   22.36992       133.2549      -1.776659    
   27.36889       133.3438      -1.795828    
   32.36626       133.4921      -1.718009    
   37.36148       133.6940      -1.626338    
   42.35468       133.9363      -1.477461    
   47.34677       134.1978      -1.398397    
   52.33939       134.4500      -1.430483    
   57.33461       134.6501      -1.639584    
   62.33282       134.7647      -1.612515    
   67.33237       134.7684      -1.578596    
   72.33087       134.6640      -1.777814    
   77.32610       134.4664      -2.028910    
   82.31709       134.1889      -1.920205    
   87.30524       133.8689      -1.953943    
   92.29430       133.5621      -1.905157    
   97.28818       133.3403      -1.727044    
   102.2866       133.2420      -1.812616    
   107.2863       133.1947      -1.606006    
   112.2728       132.9252      -1.517362    
   117.2255       132.3031      -1.712138    
   122.1606       131.5553      -2.230007    
   127.1186       130.9726      -2.998805    
   132.1048       130.6451      -3.669581    
   137.1018       130.5054      -3.963489    
   142.1004       130.5490      -3.862281    
   147.0855       130.8647      -3.278388    
   152.0289       131.5372      -2.418751    
   156.9416       132.4034      -2.119596    
   161.8866       133.0527      -2.090368    
   166.8759       133.3003      -2.574284    
   171.8755       133.3063      -2.533985    
   176.8751       133.2510      -2.495389    
   181.8749       133.2236      -2.317704    
   186.8749       133.2227      -2.395675    
   191.8749       133.2231      -2.389096    
   196.8749       133.2231      -2.484380    
   201.8749       133.2231      -2.527447    
   206.8749       133.2229      -2.646994    
   211.8749       133.2252      -2.722332    
   216.8748       133.2477      -2.636402    
   221.8745       133.3052      -2.326879    
   226.8739       133.3724      -1.860209    
   231.8736       133.3753      -2.128914    
   236.8703       133.2322      -2.258121    
   241.8605       132.9470      -2.145525    
   246.8531       132.7215      -2.426582    
   251.8497       132.7738      -2.310065    
   256.8403       133.0529      -2.105129    
   261.8292       133.3618      -2.601719    
   266.8226       133.5959      -2.522768    
   271.8200       133.7377      -2.594466    
   276.8195       133.7825      -2.487188    
   281.8193       133.7548      -2.626441    
   286.8188       133.6900      -2.426282    
   291.8181       133.6082      -2.247743    
   296.8170       133.5132      -2.331381    
   301.8156       133.4008      -2.608163    
   306.8141       133.2925      -2.594079    
   311.8136       133.2536      -2.653585    
   316.8123       133.1856      -2.532764    
   321.7794       132.7410      -2.511517    
   326.7076       131.9564      -2.552905    
   331.6619       131.6910      -2.649317    
   336.6017       132.3271      -2.470526    
   341.4941       133.2876      -2.971921    
   346.3997       134.1857      -2.820702    
   351.3318       134.9460      -2.574524    
   356.3008       135.4228      -2.323754    
   361.2956       135.6176      -2.751179    
   366.2939       135.7384      -3.121419    
   371.2916       135.8799      -2.821101    
   376.2886       136.0407      -2.786236    
   381.2849       136.2204      -2.654407    
   386.2799       136.4265      -2.665183    
   391.2732       136.6677      -2.624980    
   396.2645       136.9411      -2.507751    
   401.2549       137.2291      -2.299903    
   406.2462       137.5027      -2.287185    
   411.2407       137.7180      -2.147887    
   416.2387       137.8369      -2.254420    
   421.2385       137.8724      -2.400562    
   426.2385       137.8761      -2.592686    
   431.2385       137.8917      -2.849286    
   436.2343       138.0394      -3.324216    
   441.2233       138.3456      -2.906595    
   446.2118       138.6598      -2.979221    
   451.2035       138.9268      -3.137932    
   456.1937       139.2159      -3.442292    
   461.1783       139.5782      -3.811404    
   466.1624       139.9491      -2.567503    
   471.1551       140.1694      -2.512180    
   476.1545       140.2207      -2.850112    
   481.8401       140.2231      -3.709489    
   489.3643       140.2231      -4.657269    
   507.4286       140.2231      -4.922479    
  -33.77417       128.3538      -4.865254    
  -15.70986       128.3538      -4.864051    
  -8.185690       128.3538      -4.299116    
  -2.500000       128.3538      -3.805079    
   2.481762       128.6251      -3.302562    
   7.434425       129.2386      -2.928521    
   12.38829       129.8431      -2.698676    
   17.37068       130.1537      -2.674355    
   22.36992       130.2291      -2.725493    
   27.36889       130.3151      -2.723135    
   32.36626       130.4585      -2.658725    
   37.36148       130.6536      -2.565969    
   42.35468       130.8879      -2.416359    
   47.34677       131.1408      -2.371074    
   52.33939       131.3846      -2.421911    
   57.33461       131.5780      -2.576943    
   62.33282       131.6889      -2.567124    
   67.33237       131.6924      -2.586170    
   72.33087       131.5914      -2.767008    
   77.32610       131.4005      -2.924342    
   82.31709       131.1322      -2.879010    
   87.30524       130.8228      -2.843366    
   92.29430       130.5262      -2.817444    
   97.28818       130.3116      -2.710650    
   102.2866       130.2167      -2.727995    
   107.2863       130.1709      -2.584676    
   112.2728       129.9104      -2.585587    
   117.2255       129.3089      -2.739846    
   122.1606       128.5859      -3.220394    
   127.1186       128.0226      -3.893893    
   132.1048       127.7059      -4.319963    
   137.1018       127.5708      -4.492858    
   142.1004       127.6130      -4.479910    
   147.0855       127.9183      -4.121210    
   152.0289       128.5684      -3.407503    
   156.9416       129.4059      -3.132497    
   161.8866       130.0337      -3.112265    
   166.8759       130.2731      -3.305842    
   171.8755       130.2789      -3.389152    
   176.8751       130.2254      -3.437443    
   181.8749       130.1989      -3.388813    
   186.8749       130.1980      -3.413163    
   191.8749       130.1983      -3.381048    
   196.8749       130.1983      -3.428394    
   201.8749       130.1983      -3.410625    
   206.8749       130.1982      -3.444540    
   211.8749       130.2005      -3.436283    
   216.8748       130.2222      -3.363261    
   221.8745       130.2778      -3.071747    
   226.8739       130.3428      -2.876036    
   231.8736       130.3456      -3.016897    
   236.8703       130.2072      -3.175844    
   241.8605       129.9314      -3.216896    
   246.8531       129.7134      -3.285086    
   251.8497       129.7641      -3.236532    
   256.8403       130.0339      -3.062660    
   261.8292       130.3325      -3.349489    
   266.8226       130.5588      -3.335725    
   271.8200       130.6960      -3.334737    
   276.8195       130.7393      -3.365726    
   281.8193       130.7124      -3.450027    
   286.8188       130.6498      -3.391012    
   291.8181       130.5708      -3.282163    
   296.8170       130.4788      -3.304997    
   301.8156       130.3701      -3.392663    
   306.8141       130.2655      -3.361421    
   311.8136       130.2279      -3.379772    
   316.8123       130.1622      -3.262256    
   321.7794       129.7323      -3.285827    
   326.7076       128.9738      -3.424647    
   331.6619       128.7171      -3.520600    
   336.6017       129.3322      -3.451313    
   341.4941       130.2607      -3.576010    
   346.3997       131.1291      -3.528992    
   351.3318       131.8641      -3.384053    
