        1743
           3          23           7           9  0.1246737               1
          12          52          44          48  0.1603021               1
           1          31          10          13  7.0255198E-02           1
           3          43          11          15  8.5054502E-02           1
           2          62          32          38  5.9282959E-02           1
          47          57          52          53  8.7979168E-02           1
          46          56          52          53  9.5239058E-02           1
          46          56          48          47  2.4694417E-02           1
          51          61          53          52  2.7307173E-02           1
           2          52          12          17  7.9459004E-02           1
          40          50          47          48  0.1563691               1
          45          55          47          48  0.1555818               1
          45          55          52          53  0.1570045               1
           8          58          13          18  0.1450628               1
          39          49          48          47  2.5757337E-02           1
          44          54          53          52  2.2918493E-02           1
          44          54          47          48  9.2003785E-02           1
          15          55          31          35  6.4250559E-02           1
          43          53          47          48  8.5362300E-02           1
           2          12           8           9  0.1026156               1
           5          55          10          15  0.1425312               1
          42          52          47          48  8.4993310E-02           1
          20          60          32          36  7.0748821E-02           1
           5          15          12          13  0.1546318               1
          37          57          53          55  0.2122613               1
           4          14          13          12  2.1808771E-02           1
           5          15          10          11  8.5781634E-02           1
           2          62          14          20  7.7512756E-02           1
           3          23          13          15  6.7740336E-02           1
           2          22          10          12  7.0559412E-02           1
          32          42          34          33  1.0170187E-02           1
           7          47          35          39  0.1000520               1
          11          61          36          41  6.6131242E-02           1
          26          36          33          34  0.1640344               1
          31          41          33          34  0.1601702               1
           6          36          15          18  7.1630135E-02           1
          20          40          34          36  0.1093933               1
           4          24           8          10  0.1205296               1
           7          47          39          43  0.1644764               1
           2          52           7          12  0.1560893               1
          24          44          34          36  7.7026725E-02           1
           3          33          15          18  6.2445436E-02           1
           6          46          10          14  0.1549325               1
          18          38          34          36  0.2089300               1
           7          37          19          22  8.0263861E-02           1
           6          16           8           7  5.0759543E-02           1
          22          42          34          36  8.5719362E-02           1
          10          50          22          26  8.3185181E-02           1
           1          51          41          46  0.1575797               1
          37          57          39          41  0.2071975               1
           5          55          40          45  9.6344545E-02           1
           7          57          42          47  9.6002914E-02           1
          13          63          18          23  0.1703564               1
           4          34          19          22  7.7983610E-02           1
          33          63          36          39  0.1629291               1
          32          62          41          44  8.0552161E-02           1
