        1802
           3          23           7           9  0.1333758               1
          12          52          44          48  0.1597181               1
           1          31          10          13  0.1178974               1
           3          43          11          15  0.1356972               1
           2          62          32          38  8.8447966E-02           1
          47          57          52          53  0.1063784               1
          46          56          52          53  0.1124994               1
          46          56          48          47  0.1573313               1
          51          61          52          53  5.6377534E-02           1
           2          52          12          17  0.1268038               1
          40          50          47          48  9.8803580E-02           1
          45          55          47          48  0.1222943               1
          45          55          52          53  0.1901398               1
           8          58          13          18  0.1956066               1
          39          49          48          47  0.1483829               1
          44          54          53          52  0.1900160               1
          44          54          47          48  5.9761710E-02           1
          15          55          31          35  9.7097844E-02           1
          43          53          47          48  5.7175256E-02           1
           2          12           8           9  0.1099212               1
           5          55          10          15  0.2163100               1
          42          52          47          48  5.8899406E-02           1
          20          60          32          36  0.1012213               1
           5          15          12          13  0.2414563               1
          37          57          53          55  0.2653145               1
           4          14          13          12  0.2867830               1
           5          15          10          11  0.1333232               1
          36          56          48          50  8.6621799E-02           1
          41          61          53          55  9.5198326E-02           1
           2          62          14          20  0.1426583               1
           3          23          13          15  9.6399590E-02           1
           2          22          10          12  0.1193547               1
          32          42          34          33  0.3596365               1
           7          47          35          39  0.1045944               1
          11          61          36          41  7.6984271E-02           1
          26          36          33          34  0.2052064               1
          31          41          33          34  0.2421989               1
           6          36          15          18  0.1039908               1
          20          40          34          36  0.1228302               1
           4          24           8          10  0.1420665               1
           7          47          39          43  0.1479192               1
           2          52           7          12  0.2186183               1
          24          44          34          36  8.8494867E-02           1
           3          33          15          18  9.3818165E-02           1
           6          46          10          14  0.2290675               1
          18          38          34          36  0.2112482               1
           7          37          19          22  9.3088500E-02           1
           6          16           8           7  0.2567844               1
          22          42          34          36  9.8399669E-02           1
          10          50          22          26  8.5798338E-02           1
           1          51          41          46  0.1665031               1
          37          57          39          41  0.2102801               1
           5          55          40          45  0.1107006               1
           7          57          42          47  0.1088071               1
          13          63          18          23  0.2443509               1
           4          34          19          22  9.0397045E-02           1
          33          63          36          39  0.1934587               1
          32          62          41          44  9.6521057E-02           1
           4          44          20          24  7.7709287E-02           1
           6          26           8          10  0.2905784               1
           6          46          22          26  7.5149134E-02           1
          14          44          35          38  0.1104654               1
           8          18          10          11  0.2653175               1
           3          13           9          10  0.1264304               1
          34          64          40          43  0.1165131               1
           3          13          10          11  0.2719632               1
          24          54          36          39  8.0773920E-02           1
          13          33          15          17  0.2958916               1
          21          51          39          42  8.6756654E-02           1
          11          41          35          38  0.1722535               1
          19          39          21          23  0.2917463               1
          15          45          39          42  0.1486404               1
          31          61          40          43  8.9010417E-02           1
          11          31          15          17  0.1352866               1
          18          58          42          46  8.3999991E-02           1
          15          35          19          21  0.1556340               1
          10          20          18          19  8.9871518E-02           1
          22          62          42          46  7.7934526E-02           1
          13          33          19          21  0.1187107               1
          16          46          22          25  0.1131561               1
           7          37          10          13  0.2353559               1
          12          52          40          44  0.1102763               1
          14          54          42          46  0.1053909               1
          11          31          19          21  0.1010366               1
          14          44          17          20  0.2661594               1
          13          43          22          25  8.7338090E-02           1
          38          48          40          39  3.4388222E-02           1
          43          53          45          44  0.1845279               1
          13          63          43          48  8.3425544E-02           1
          37          47          39          40  0.1537237               1
          37          47          44          45  0.1584698               1
          36          46          39          40  9.6323565E-02           1
          35          45          39          40  8.8373482E-02           1
          34          44          39          40  8.6204685E-02           1
           7          17           9           8  0.2272633               1
          33          43          39          40  8.7779872E-02           1
          12          62          47          52  9.9552244E-02           1
          40          60          46          48  8.4580071E-02           1
          33          53          45          47  9.2090085E-02           1
           7          37          31          34  0.2093905               1
          39          59          51          53  0.1042936               1
          44          64          46          48  0.2336142               1
           6          16          10          11  0.1382671               1
          38          58          46          48  7.7556528E-02           1
          43          63          51          53  9.4800569E-02           1
          31          51          45          47  0.1154312               1
          37          57          51          53  0.1304272               1
           1          21           5           7  0.1567974               1
          42          62          46          48  0.1058086               1
           5          25          11          13  0.1210289               1
          40          60          50          52  8.1470281E-02           1
           3          13           5           4  0.1771926               1
          33          53          49          51  0.1984452               1
          13          23          19          20  0.1371886               1
          24          34          26          25  0.2872404               1
           4          44          32          36  0.1213217               1
          12          22          19          20  0.2130099               1
          23          33          25          26  0.2177598               1
          11          21          19          20  4.8129037E-02           1
          22          32          25          26  0.1168965               1
          22          52          46          49  0.1631235               1
           3          33          12          15  0.1032022               1
