        1802
           3          23           7           9  0.1329649               1
          12          52          44          48  0.1596368               1
           1          31          10          13  0.1173337               1
           3          43          11          15  0.1346128               1
           2          62          32          38  8.7796584E-02           1
          47          57          52          53  0.1080302               1
          46          56          52          53  0.1146003               1
          46          56          48          47  0.1590185               1
          51          61          53          52  6.5107360E-02           1
           2          52          12          17  0.1256100               1
          40          50          47          48  0.1094796               1
          45          55          47          48  0.1250412               1
          45          55          52          53  0.2126004               1
           8          58          13          18  0.1947037               1
          39          49          48          47  0.1755448               1
          44          54          53          52  0.2023952               1
          44          54          47          48  6.1056826E-02           1
          15          55          31          35  9.7634472E-02           1
          43          53          47          48  5.8321930E-02           1
           2          12           8           9  0.1102561               1
           5          55          10          15  0.2158051               1
          42          52          47          48  5.9801474E-02           1
          20          60          32          36  0.1017447               1
           5          15          12          13  0.2409916               1
          37          57          53          55  0.2589350               1
           4          14          13          12  0.2855465               1
           5          15          10          11  0.1351646               1
          36          56          48          50  8.6479075E-02           1
          41          61          53          55  9.6181639E-02           1
           2          62          14          20  0.1408412               1
           3          23          13          15  9.6419863E-02           1
           2          22          10          12  0.1192973               1
          32          42          34          33  0.3532428               1
           7          47          35          39  0.1050122               1
          11          61          36          41  7.7144988E-02           1
          26          36          33          34  0.2134667               1
          31          41          33          34  0.2365160               1
           6          36          15          18  0.1037040               1
          20          40          34          36  0.1241712               1
           4          24           8          10  0.1426044               1
           7          47          39          43  0.1488183               1
           2          52           7          12  0.2191141               1
          24          44          34          36  8.9495003E-02           1
           3          33          15          18  9.3337499E-02           1
           6          46          10          14  0.2289197               1
          18          38          34          36  0.2261411               1
           7          37          19          22  9.4196737E-02           1
           6          16           8           7  0.2468007               1
          22          42          34          36  9.9420711E-02           1
          10          50          22          26  8.6059518E-02           1
           1          51          41          46  0.1649774               1
          37          57          39          41  0.2220157               1
           5          55          40          45  0.1097339               1
           7          57          42          47  0.1085208               1
          13          63          18          23  0.2451483               1
           4          34          19          22  9.1593988E-02           1
          33          63          36          39  0.1941817               1
          32          62          41          44  9.7445041E-02           1
           4          44          20          24  7.8105226E-02           1
           6          26           8          10  0.2930043               1
           6          46          22          26  7.5492151E-02           1
          14          44          35          38  0.1113797               1
           8          18          10          11  0.2611904               1
           3          13           9          10  0.1283605               1
          34          64          40          43  0.1177569               1
           3          13          10          11  0.2736024               1
          24          54          36          39  8.1347927E-02           1
          13          33          15          17  0.2974280               1
          21          51          39          42  8.7024070E-02           1
          11          41          35          38  0.1725338               1
          19          39          21          23  0.3124501               1
          15          45          39          42  0.1494986               1
          31          61          40          43  8.9706287E-02           1
          11          31          15          17  0.1363738               1
          18          58          42          46  8.4084176E-02           1
          15          35          19          21  0.1594455               1
          10          20          19          18  3.8043186E-02           1
          22          62          42          46  7.8289315E-02           1
          13          33          19          21  0.1207346               1
          16          46          22          25  0.1137957               1
           7          37          10          13  0.2360763               1
          12          52          40          44  0.1098713               1
          14          54          42          46  0.1053189               1
          11          31          19          21  0.1028164               1
          14          44          17          20  0.2702586               1
          13          43          22          25  8.7680653E-02           1
          38          48          40          39  8.9463428E-02           1
          43          53          45          44  0.1815231               1
          13          63          43          48  8.3544225E-02           1
          37          47          39          40  0.1647529               1
          37          47          44          45  0.1594102               1
          36          46          39          40  9.4528772E-02           1
          35          45          39          40  8.8976547E-02           1
          34          44          39          40  8.7578215E-02           1
           7          17           9           8  0.2187917               1
          33          43          39          40  9.0023197E-02           1
          12          62          47          52  9.9989548E-02           1
          40          60          46          48  8.5884646E-02           1
          33          53          45          47  9.3023703E-02           1
           7          37          31          34  0.2122966               1
          39          59          51          53  0.1060262               1
          44          64          46          48  0.2297453               1
           6          16          10          11  0.1395187               1
          38          58          46          48  7.8648336E-02           1
          43          63          51          53  9.6000224E-02           1
          31          51          45          47  0.1166918               1
          37          57          51          53  0.1336568               1
           1          21           5           7  0.1573913               1
          42          62          46          48  0.1070277               1
           5          25          11          13  0.1206597               1
          40          60          50          52  8.2810983E-02           1
           3          13           5           4  0.1783878               1
          33          53          49          51  0.2080698               1
          13          23          19          20  0.1416146               1
          24          34          26          25  0.2915958               1
           4          44          32          36  0.1225253               1
          12          22          19          20  0.2350761               1
          23          33          25          26  0.2295936               1
          11          21          20          19  0.1312291               1
          22          32          25          26  0.1182892               1
          22          52          46          49  0.1619616               1
           3          33          12          15  0.1025906               1
          21          41          31          33  0.1005962               1
          15          35          31          33  0.2837668               1
          26          46          32          34  0.1006340               1
          20          40          32          34  0.1079422               1
           6          46          14          18  0.1328464               1
           2          42          10          14  0.1402526               1
           4          54          34          39  9.1632992E-02           1
           8          58          38          43  8.1294797E-02           1
          24          54          33          36  0.1021596               1
          18          48          33          36  9.4718032E-02           1
          11          41          32          35  0.1300394               1
           2          42          14          18  0.1046241               1
           6          46          18          22  0.1152795               1
          21          51          33          36  9.6587010E-02           1
          15          45          33          36  0.1014995               1
           4          14          10          11  0.1509549               1
          14          64          54          59  0.1966267               1
          50          60          56          57  0.1040023               1
           7          17          16          15  0.2226910               1
          10          60          20          25  0.1108114               1
          49          59          56          57  0.1893627               1
          54          64          56          57  0.2198489               1
          54          64          61          62  0.1548779               1
          14          54          34          38  8.6935319E-02           1
          19          59          35          39  8.2720749E-02           1
           4          14           6           5  0.1073889               1
          11          41          14          17  0.2244778               1
          14          54          38          42  8.3806008E-02           1
           2          22          16          18  0.1598685               1
          34          44          36          37  0.2014450               1
          34          44          41          42  0.1876380               1
          17          57          21          25  0.2044096               1
          40          50          42          43  0.1538599               1
          33          43          42          41  0.2262990               1
          33          43          36          37  0.1023294               1
          12          42          18          21  0.1653719               1
          39          49          42          43  8.5492820E-02           1
           4          24           6           8  0.2783164               1
           4          24          20          22  0.2781609               1
          36          46          40          41  8.2695484E-02           1
           6          26          22          24  0.2753045               1
          38          48          42          43  8.2585469E-02           1
           2          62          26          32  9.9233232E-02           1
           1          11           7           8  0.1089688               1
          35          45          40          41  7.9774179E-02           1
          34          44          40          41  8.2118385E-02           1
          33          43          40          41  0.1536790               1
           5          35          23          26  8.0289803E-02           1
          12          52          16          20  0.2665350               1
          37          57          43          45  0.1044776               1
          16          56          20          24  0.2007961               1
          32          42          41          40  0.1988671               1
          36          56          38          40  0.2263776               1
          41          61          43          45  0.2299971               1
           4          34           7          10  0.2103457               1
          35          55          43          45  9.6590705E-02           1
          10          60          45          50  9.6085064E-02           1
          23          43          37          39  0.1082079               1
           2          32          23          26  0.1007262               1
          34          54          38          40  0.1230401               1
          33          53          43          45  9.4391324E-02           1
           3          13           7           8  0.1029905               1
          16          26          22          23  0.1094309               1
          16          26          18          17  0.1845719               1
          21          31          23          22  0.1666163               1
          15          25          17          18  0.2429394               1
          15          25          22          23  0.2203549               1
          32          62          44          47  8.5997403E-02           1
          11          61          26          31  0.1112609               1
           9          59          49          54  0.1795937               1
          14          24          23          22  0.3138143               1
          14          24          17          18  0.1328904               1
          13          23          17          18  0.1274276               1
          20          50          44          47  0.1721267               1
          20          40          24          26  0.1389187               1
          33          63          48          51  7.7208072E-02           1
           3          63          51          57  0.1974476               1
          12          32          18          20  0.1472177               1
          18          38          24          26  0.1004157               1
          11          31          23          25  7.9694398E-02           1
           5          15           7           6  8.9787543E-02           1
          22          42          24          26  0.2818224               1
           5          35           8          11  0.2145368               1
          17          57          45          49  9.6068718E-02           1
          16          36          24          26  8.5422635E-02           1
           1          51          31          36  0.1045541               1
          21          61          45          49  7.8207649E-02           1
          13          53          45          49  0.1540549               1
           5          25           7           9  0.2421574               1
          25          55          31          34  0.1277509               1
          50          60          53          54  9.8606080E-02           1
          21          61          49          53  0.1162305               1
           1          11           3           2  0.2414264               1
          49          59          53          54  9.4533280E-02           1
           3          63          33          39  8.5756913E-02           1
          48          58          53          54  9.3775302E-02           1
          41          51          47          48  6.2241811E-02           1
          11          61          51          56  0.1920522               1
          24          64          32          36  0.1195093               1
          47          57          53          54  0.1013615               1
          47          57          49          48  0.2330468               1
          52          62          54          53  0.1334420               1
           3          53          13          18  0.1256804               1
           7          57          17          22  0.1440127               1
          46          56          48          49  0.1420809               1
          46          56          53          54  0.2096747               1
          51          61          53          54  0.1659878               1
          11          51          31          35  9.8451167E-02           1
          10          20          13          14  9.7394876E-02           1
          40          50          49          48  9.2187755E-02           1
          45          55          54          53  0.3162263               1
          45          55          48          49  8.5337259E-02           1
           1          21           3           5  0.2866418               1
          16          56          32          36  9.1111988E-02           1
           8          18          13          14  9.8330393E-02           1
           4          14           8           9  0.1057316               1
          40          60          54          56  0.1265481               1
          44          64          54          56  9.5003031E-02           1
          38          58          54          56  0.2489943               1
          42          62          54          56  0.1035544               1
          13          63          33          38  8.9138970E-02           1
          25          35          34          33  0.3052884               1
           4          24          14          16  9.6133746E-02           1
           3          43          35          39  0.1651226               1
           9          49          41          45  0.1718558               1
          10          40          16          19  0.1562769               1
           8          48          36          40  0.1047671               1
           9          39          21          24  8.0029577E-02           1
          13          53          17          21  0.2621563               1
          33          53          35          37  0.2744735               1
          31          61          55          58  0.2023732               1
          39          59          41          43  0.2247919               1
          35          55          39          41  0.1211122               1
          37          57          41          43  0.1217090               1
          19          39          35          37  0.2179963               1
           8          38          20          23  8.2473904E-02           1
           1          31          19          22  9.8080806E-02           1
          33          53          39          41  9.3279727E-02           1
          24          64          56          60  0.1981575               1
          13          23          15          14  0.2477908               1
           2          12           4           3  0.3223156               1
          12          22          14          15  0.2804348               1
           2          52          42          47  0.1750290               1
          31          51          39          41  8.1844717E-02           1
           6          56          46          51  0.1572122               1
          11          21          14          15  0.1362121               1
          14          64          19          24  0.2139861               1
          18          48          36          39  8.7791465E-02           1
           2          42          22          26  7.3151544E-02           1
          34          64          37          40  0.1948209               1
          33          63          42          45  9.7544312E-02           1
          21          51          36          39  8.2900710E-02           1
          17          37          21          23  0.1439223               1
          25          55          40          43  7.7183016E-02           1
           2          22           4           6  0.3024569               1
          15          45          36          39  0.1044584               1
          19          49          40          43  0.1032260               1
          15          35          21          23  0.1074760               1
           5          15           9          10  0.1172008               1
          22          52          40          43  8.6223632E-02           1
          54          64          59          60  9.4630033E-02           1
          18          38          20          22  0.2845021               1
          13          33          21          23  9.3390405E-02           1
          16          46          40          43  0.1547893               1
          53          63          59          60  9.7166799E-02           1
          12          32          16          18  0.1614839               1
          19          59          43          47  9.0877287E-02           1
          16          36          20          22  0.1368473               1
           2          32           5           8  0.2437483               1
          20          50          23          26  0.2095251               1
          23          63          43          47  8.3229363E-02           1
          14          34          20          22  0.1047974               1
          11          41          17          20  0.1688996               1
           1          11           5           6  0.1426372               1
          17          47          23          26  0.1187616               1
          19          59          47          51  9.4471380E-02           1
           2          42           6          10  0.2071152               1
          40          50          45          46  6.8580382E-02           1
          39          49          45          46  7.1311921E-02           1
          44          54          46          45  0.1869357               1
          32          42          39          40  0.1570084               1
          50          60          52          51  7.8367978E-02           1
          38          48          45          46  0.1300133               1
          43          53          45          46  0.1429094               1
           6          56          11          16  0.2067145               1
          31          41          40          39  0.1973045               1
          37          47          46          45  0.1540114               1
          42          52          45          46  7.0578098E-02           1
          36          56          46          48  7.9296120E-02           1
          41          61          51          53  9.6538484E-02           1
           2          62           8          14  0.2146959               1
          35          55          51          53  0.2731977               1
          34          54          46          48  8.5904337E-02           1
           8          38          32          35  0.1971961               1
          40          60          52          54  0.1101950               1
          32          52          46          48  0.1081238               1
          36          56          50          52  0.1177533               1
           4          64          16          22  0.1419781               1
          21          31          25          26  0.1111828               1
           3          23           5           7  0.3514174               1
          26          36          31          32  0.1176110               1
          34          54          50          52  0.2151424               1
          31          61          52          55  0.1247329               1
          25          35          31          32  0.1251679               1
           5          45          33          37  0.1188318               1
          23          53          47          50  0.1481753               1
          24          44          32          34  9.3269981E-02           1
           3          33           6           9  0.2012308               1
          10          60          35          40  7.9399861E-02           1
          18          38          32          34  0.1343406               1
          22          42          32          34  9.6435852E-02           1
          16          36          32          34  0.2727104               1
           2          12           6           7  0.1011752               1
          21          61          53          57  0.1947870               1
           3          53           8          13  0.2228900               1
           7          47          15          19  0.1389190               1
           3          53          38          43  0.1023286               1
          11          61          16          21  0.2428586               1
           9          59          39          44  8.4926866E-02           1
          31          61          34          37  0.2036926               1
           2          42          18          22  0.1007290               1
          12          42          33          36  0.1261506               1
           7          47          19          23  0.1009502               1
          48          58          57          56  0.2579062               1
          53          63          62          61  0.2164345               1
          53          63          56          57  0.1102641               1
          32          62          38          41  0.1149698               1
          52          62          56          57  0.1022824               1
          26          56          38          41  7.5064205E-02           1
          11          31          13          15  0.3087854               1
          23          63          35          39  8.9922786E-02           1
          51          61          56          57  0.1002658               1
          20          50          38          41  8.2982540E-02           1
           4          64          40          46  8.3985336E-02           1
          54          64          60          61  0.1015192               1
           5          55          20          25  8.4899411E-02           1
          53          63          60          61  0.1656744               1
          15          55          35          39  8.2179703E-02           1
          19          59          39          43  7.6936334E-02           1
          52          62          61          60  0.2473303               1
          23          63          39          43  7.7020995E-02           1
           2          32           8          11  0.1423905               1
           1          11           8           9  0.2316736               1
          43          63          57          59  0.1246053               1
          41          61          57          59  0.2342829               1
           5          25          17          19  0.1412364               1
          15          55          39          43  8.4415756E-02           1
          12          42          15          18  0.2226956               1
          37          47          42          43  7.9972990E-02           1
          16          46          19          22  0.2388708               1
           4          44           8          12  0.2289213               1
          36          46          42          43  8.6347856E-02           1
          36          46          38          37  0.1286802               1
          41          51          43          42  0.1978133               1
          11          61          41          46  8.5049950E-02           1
           3          23          17          19  0.1755800               1
          35          45          42          43  0.1586639               1
          18          58          22          26  0.1998980               1
          34          44          43          42  0.2147607               1
          34          44          37          38  0.1064165               1
           1          21          17          19  0.3412329               1
          33          43          37          38  9.8225623E-02           1
          12          52          20          24  0.1216705               1
          32          52          38          40  9.5259875E-02           1
          38          58          44          46  8.8580243E-02           1
          26          46          38          40  8.2591675E-02           1
          31          51          43          45  0.1024029               1
          42          62          44          46  0.2280439               1
           5          55          45          50  0.1542512               1
          24          44          38          40  0.1020695               1
          12          22          17          18  0.1265093               1
          11          21          17          18  0.1353030               1
           5          15           7           8  0.1799972               1
          22          32          24          23  0.3142057               1
          16          26          18          19  0.2659957               1
          16          26          23          24  0.2103823               1
          21          31          23          24  0.1810740               1
          33          63          45          48  7.4034132E-02           1
           8          38          11          14  0.2118355               1
          24          54          48          51  0.1606445               1
           7          57          32          37  8.8689372E-02           1
          14          34          24          26  8.3490200E-02           1
           2          62          50          56  0.1904493               1
           4          64          52          58  0.2056741               1
           2          12           9          10  0.2636942               1
          12          32          24          26  9.0616919E-02           1
          19          59          51          55  0.1838387               1
          23          63          51          55  0.1237213               1
           4          44          12          16  0.1228333               1
          19          49          31          34  0.1009807               1
           6          56          36          41  8.4630251E-02           1
          22          52          31          34  0.1096991               1
          16          46          31          34  9.8778367E-02           1
          44          54          48          49  8.0665298E-02           1
          50          60          54          55  7.8837037E-02           1
          43          53          48          49  8.1050202E-02           1
          49          59          54          55  7.9279028E-02           1
          42          52          48          49  8.7881550E-02           1
           6          16          13          14  0.2073411               1
          12          62          52          57  0.2003082               1
           2          52          17          22  0.1135968               1
          41          51          48          49  0.1464475               1
           5          15          14          13  0.2168933               1
           8          58          18          23  0.1384128               1
          12          52          32          36  9.3028307E-02           1
           1          31           4           7  0.2075840               1
          10          20          14          15  0.1224818               1
           6          16           8           9  0.2173960               1
          39          59          55          57  0.2591848               1
           1          41           5           9  0.2193793               1
          33          43          35          34  0.3165506               1
          32          42          34          35  0.2400484               1
          14          64          34          39  8.3347388E-02           1
          26          36          35          34  0.2470323               1
          31          41          34          35  0.1147851               1
           5          25          15          17  9.7685426E-02           1
           1          61          19          25  8.9571521E-02           1
           4          44          36          40  0.1589041               1
           8          48          40          44  0.1632561               1
           2          12           4           5  0.1890205               1
          10          50          42          46  0.1619986               1
           4          34          16          19  0.1105933               1
          10          40          22          25  7.3514141E-02           1
          35          55          41          43  9.8526567E-02           1
          14          54          18          22  0.2563294               1
          34          54          36          38  0.2731502               1
           1          51           6          11  0.2014675               1
          38          58          40          42  0.2221280               1
          33          53          41          43  8.6797066E-02           1
           8          58          43          48  0.1007654               1
           5          35          20          23  7.9627894E-02           1
          25          45          39          41  9.7280495E-02           1
          32          52          36          38  0.1345155               1
          36          56          40          42  0.1222839               1
          23          43          39          41  0.2014706               1
           2          32          20          23  8.6108901E-02           1
          34          54          40          42  9.7503796E-02           1
          31          61          37          40  0.1180595               1
          24          54          42          45  9.2239574E-02           1
          12          42          36          39  0.1599872               1
          20          40          22          24  0.2789375               1
          18          48          42          45  0.1699719               1
           2          62          44          50  9.9561095E-02           1
          52          62          59          60  0.1808205               1
          18          38          22          24  0.1288457               1
          11          31          21          23  8.8728152E-02           1
          51          61          60          59  0.1823923               1
          16          36          22          24  9.2723869E-02           1
           7          17           9          10  0.2348669               1
          15          55          43          47  0.1142616               1
          12          32          20          22  9.2074499E-02           1
          23          63          47          51  7.6698706E-02           1
          14          44          23          26  8.9437552E-02           1
          49          59          51          52  0.1471875               1
          15          55          47          51  0.1555962               1
          48          58          51          52  8.8648051E-02           1
          11          41          23          26  7.7975132E-02           1
          41          51          45          46  6.8404734E-02           1
           3          13           5           6  0.2921074               1
          47          57          51          52  8.9624122E-02           1
          46          56          51          52  9.0387188E-02           1
          10          20          12          11  0.3293165               1
          40          50          46          47  0.1084836               1
          45          55          51          52  9.9362761E-02           1
          45          55          47          46  0.1882120               1
          13          63          48          53  0.1138293               1
           9          19          11          12  0.2555417               1
           1          51          11          16  0.1259251               1
          49          59          51          50  0.1109274               1
           1          31           7          10  0.1267229               1
           8          18          11          12  0.1369341               1
           7          17          11          12  0.1325722               1
          39          59          47          49  6.6421494E-02           1
          44          64          52          54  0.1019669               1
           6          16          11          12  0.1368839               1
          46          56          50          51  7.8914776E-02           1
          38          58          52          54  0.1331548               1
          43          63          47          49  8.7797523E-02           1
          37          57          47          49  6.7467295E-02           1
           6          26          12          14  0.1050578               1
          36          56          52          54  0.2848737               1
          41          61          47          49  7.1131192E-02           1
          35          55          47          49  7.6407924E-02           1
           4          24          12          14  9.4640628E-02           1
          24          34          31          32  0.2512966               1
          11          61          31          36  9.3184121E-02           1
          10          50          34          38  9.4878636E-02           1
          23          33          32          31  0.3370573               1
           2          22          12          14  9.4339684E-02           1
           1          41          33          37  0.1877605               1
           8          38          14          17  0.1292102               1
           6          46          34          38  0.1144624               1
          10          50          38          42  0.1026763               1
          31          51          33          35  0.3076155               1
           5          35          14          17  0.1015935               1
          25          45          33          35  9.6504085E-02           1
           5          55          35          40  8.7940916E-02           1
           9          39          18          21  0.1199237               1
          19          39          33          35  0.1383207               1
          23          43          33          35  0.1002614               1
           3          43          15          19  0.1111802               1
           9          49          21          25  8.6750694E-02           1
           4          14           6           7  0.2103205               1
          22          52          34          37  8.9907348E-02           1
           4          54          39          44  0.1064216               1
          32          62          35          38  0.2044041               1
           3          43          19          23  8.8801935E-02           1
          23          53          38          41  7.5933687E-02           1
          13          43          34          37  0.1174301               1
          17          47          38          41  9.5569223E-02           1
          49          59          58          57  0.2567513               1
          54          64          63          62  0.1798626               1
          33          63          39          42  0.1183342               1
          20          60          36          40  8.1291378E-02           1
          12          32          14          16  0.3344304               1
          24          64          36          40  8.7258488E-02           1
          11          51          35          39  8.9934409E-02           1
           5          25           9          11  0.1546275               1
          10          20          17          18  0.2230982               1
          17          57          41          45  9.0368353E-02           1
           6          56          26          31  9.9735424E-02           1
           9          19          18          17  0.1056061               1
          13          43          19          22  0.1491385               1
          40          50          43          44  0.1006559               1
          11          51          39          43  0.1043578               1
           3          13           8           9  0.1032504               1
          32          42          37          38  9.5597968E-02           1
           6          26          18          20  0.1450668               1
          38          48          43          44  9.6746720E-02           1
          31          41          37          38  9.7824313E-02           1
          17          47          20          23  0.2165361               1
          14          54          22          26  0.1146335               1
          37          47          39          38  0.1103195               1
          42          52          44          43  0.2392816               1
          12          62          42          47  8.8590182E-02           1
           4          24          18          20  0.1799647               1
          36          46          38          39  0.1632501               1
          36          46          43          44  0.1918736               1
          34          54          44          46  8.0543466E-02           1
          22          42          38          40  0.1995687               1
          39          59          45          47  9.0702362E-02           1
           3          63           9          15  0.2191842               1
           7          47          31          35  0.1050618               1
          10          60          50          55  0.1794911               1
          15          25          24          23  0.3100577               1
          15          25          18          19  0.1690663               1
          14          24          18          19  0.1537554               1
          13          23          18          19  0.1535089               1
          12          22          18          19  0.1609491               1
           5          35          11          14  0.1317551               1
          24          54          45          48  9.6372873E-02           1
           3          23           9          11  0.1260457               1
           3          43          31          35  0.1324441               1
          11          21          18          19  0.2673417               1
           1          11           3           4  0.2409184               1
          34          64          46          49  7.8762516E-02           1
          31          61          49          52  8.7843060E-02           1
           9          39          12          15  0.2027736               1
          21          51          45          48  0.1507868               1
           2          32          11          14  0.1064269               1
           2          52          32          37  9.9462189E-02           1
           4          14           9          10  0.1237264               1
          20          60          52          56  0.1954699               1
          26          56          32          35  0.1221924               1
          22          62          50          54  0.1241932               1
           1          51          36          41  0.1048857               1
           9          49          17          21  0.1488168               1
          20          50          32          35  9.6959107E-02           1
          13          43          31          34  0.1098440               1
           7          57          37          42  8.4143214E-02           1
           4          64          34          40  8.1754513E-02           1
          23          53          32          35  0.1029428               1
          48          58          54          55  8.0639802E-02           1
          48          58          50          49  0.1354916               1
          53          63          55          54  0.2684476               1
