        1743
           3          23           7           9  9.7258531E-02           1
          12          52          44          48  0.1546617               1
           1          31          10          13  6.7233488E-02           1
           3          43          11          15  8.0840543E-02           1
           2          62          32          38  8.9384750E-02           1
          47          57          52          53  9.0210624E-02           1
          46          56          52          53  9.9483252E-02           1
          46          56          47          48  2.4153965E-02           1
          51          61          52          53  2.4622062E-02           1
           2          52          12          17  8.3865508E-02           1
          40          50          47          48  0.1454763               1
          45          55          47          48  0.1492572               1
          45          55          52          53  0.1564859               1
           8          58          13          18  0.1302702               1
          39          49          47          48  2.0957299E-02           1
          44          54          52          53  3.2271229E-02           1
          44          54          47          48  9.4161645E-02           1
          15          55          31          35  9.1352038E-02           1
          43          53          47          48  8.5981362E-02           1
           2          12           8           9  7.5983383E-02           1
           5          55          10          15  0.1220660               1
          42          52          47          48  8.4686302E-02           1
          20          60          32          36  9.6871778E-02           1
           5          15          12          13  0.1287420               1
          37          57          53          55  0.2307903               1
           4          14          12          13  1.5288163E-02           1
           5          15          10          11  6.7649432E-02           1
           2          62          14          20  8.7983280E-02           1
           3          23          13          15  6.9358289E-02           1
           2          22          10          12  6.3524462E-02           1
          32          42          33          34  4.2048544E-02           1
           7          47          35          39  0.1244349               1
          11          61          36          41  9.1070041E-02           1
          26          36          33          34  0.1744636               1
          31          41          33          34  0.1802530               1
           6          36          15          18  7.6899305E-02           1
          20          40          34          36  0.1392437               1
           4          24           8          10  9.3103759E-02           1
           7          47          39          43  0.1866828               1
           2          52           7          12  0.1333040               1
          24          44          34          36  9.3078375E-02           1
           3          33          15          18  7.2959259E-02           1
           6          46          10          14  0.1225691               1
          18          38          34          36  0.2467957               1
           7          37          19          22  6.7433409E-02           1
           6          16           7           8  1.6369471E-02           1
          22          42          34          36  0.1067782               1
          10          50          22          26  7.3269874E-02           1
           1          51          41          46  0.1671856               1
          37          57          39          41  0.2607511               1
           5          55          40          45  0.1160687               1
           7          57          42          47  0.1054188               1
          13          63          18          23  0.1287028               1
           4          34          19          22  7.0431493E-02           1
          33          63          36          39  0.2358954               1
          32          62          41          44  0.1130726               1
           4          44          20          24  6.2596552E-02           1
           6          26           8          10  0.1732590               1
           6          46          22          26  6.8900645E-02           1
          14          44          35          38  0.1282580               1
           8          18          10          11  0.1201668               1
           3          13           9          10  7.5566709E-02           1
          34          64          40          43  0.1471671               1
           3          13          10          11  0.1236280               1
          24          54          36          39  9.3651198E-02           1
          13          33          15          17  0.1827139               1
          21          51          39          42  0.1006198               1
          11          41          35          38  0.2142356               1
          19          39          21          23  0.1739019               1
          15          45          39          42  0.1927249               1
          31          61          40          43  0.1139679               1
          11          31          15          17  9.6949264E-02           1
          18          58          42          46  8.8270366E-02           1
          51          61          58          59  0.1739564               1
          15          35          19          21  9.6048683E-02           1
          10          20          18          19  2.1417435E-02           1
          22          62          42          46  8.0101207E-02           1
          13          33          19          21  7.5968161E-02           1
          16          46          22          25  8.5731342E-02           1
           7          37          10          13  0.1264493               1
          12          52          40          44  0.1184624               1
          14          54          42          46  0.1086960               1
          11          31          19          21  7.1212664E-02           1
          14          44          17          20  0.1472516               1
          13          43          22          25  7.0045300E-02           1
          38          48          39          40  5.6774616E-02           1
          43          53          44          45  4.2378657E-02           1
          13          63          43          48  7.9194933E-02           1
          37          47          39          40  0.1795725               1
          37          47          44          45  0.1539041               1
          36          46          39          40  0.1208475               1
          41          51          44          45  0.1082885               1
          35          45          39          40  0.1109134               1
          34          44          39          40  0.1103626               1
           7          17           8           9  1.4366864E-02           1
          33          43          39          40  0.1197644               1
          12          62          47          52  0.1016389               1
          40          60          46          48  9.1018781E-02           1
          33          53          45          47  8.7180153E-02           1
           7          37          31          34  0.2275561               1
          39          59          51          53  9.5888071E-02           1
          44          64          46          48  0.2128678               1
           6          16          10          11  6.6794164E-02           1
          38          58          46          48  8.1150807E-02           1
