   12929803997.0688     
  -33.77417       136.6885      -6.414582    
  -15.70986       136.6885      -6.325550    
  -8.185690       136.6885      -5.785321    
  -2.500000       136.6885      -2.476319    
   2.481762       136.9860      -2.915198    
   7.434425       137.6588      -2.391454    
   12.38829       138.3216      -2.500572    
   17.37068       138.6622      -1.660181    
   22.36992       138.7449      -2.665191    
   27.36889       138.8391      -2.300604    
   32.36626       138.9964      -2.301171    
   37.36148       139.2104      -2.238359    
   42.35468       139.4673      -2.253585    
   47.34677       139.7446      -2.463859    
   52.33939       140.0120      -2.295010    
   57.33461       140.2241      -2.316431    
   62.33282       140.3456      -2.071250    
   67.33237       140.3495      -2.587518    
   72.33087       140.2388      -2.369224    
   77.32610       140.0294      -2.876363    
   82.31709       139.7351      -2.340771    
   87.30524       139.3958      -2.483040    
   92.29430       139.0706      -2.119121    
   97.28818       138.8354      -1.990638    
   102.2866       138.7312      -2.484156    
   107.2863       138.6811      -2.315879    
   112.2728       138.3953      -2.391155    
   117.2255       137.7357      -2.348146    
   122.1606       136.9430      -2.526753    
   127.1186       136.3252      -2.711176    
   132.1048       135.9780      -4.793993    
   137.1018       135.8299      -5.105989    
   142.1004       135.8761      -5.112156    
   147.0855       136.2108      -2.590297    
   152.0289       136.9238      -2.839834    
   156.9416       137.8421      -2.486960    
   161.8866       138.5306      -2.561203    
   166.8759       138.7930      -2.758605    
   171.8755       138.7994      -2.583828    
   176.8751       138.7408      -2.560336    
   181.8749       138.7118      -1.896603    
   186.8749       138.7108      -2.284748    
   191.8749       138.7111      -2.436271    
   196.8749       138.7112      -2.430056    
   201.8749       138.7111      -2.607052    
   206.8749       138.7109      -2.250565    
   211.8749       138.7134      -2.575587    
   216.8748       138.7373      -2.411757    
   221.8745       138.7983      -2.083395    
   226.8739       138.8695      -2.637825    
   231.8736       138.8726      -2.254150    
   236.8703       138.7209      -2.399356    
   241.8605       138.4185      -2.169405    
   246.8531       138.1794      -1.633123    
   251.8497       138.2349      -1.704526    
   256.8403       138.5308      -2.360706    
   261.8292       138.8582      -2.088263    
   266.8226       139.1064      -2.115324    
   271.8200       139.2568      -2.521643    
   276.8195       139.3043      -2.471687    
   281.8193       139.2749      -2.823930    
   286.8188       139.2062      -2.407147    
   291.8181       139.1195      -2.538878    
   296.8170       139.0187      -2.583172    
   301.8156       138.8996      -2.402792    
   306.8141       138.7848      -2.799835    
   311.8136       138.7435      -2.329725    
   316.8123       138.6715      -2.264799    
   321.7794       138.2001      -2.393128    
   326.7076       137.3683      -2.585808    
   331.6619       137.0869      -2.674526    
   336.6017       137.7613      -2.495747    
   341.4941       138.7795      -3.031134    
   346.3997       139.7317      -1.839378    
   351.3318       140.5377      0.0000000E+00
   356.3008       141.0433      -1.085718    
   361.2956       141.2499      -1.250188    
   366.2939       141.3779     -0.9392906    
   371.2916       141.5279      -2.099868    
   376.2886       141.6984      -1.957325    
   381.2849       141.8889      -2.164911    
   386.2799       142.1075      -2.220075    
   391.2732       142.3631      -2.268618    
   396.2645       142.6530      -2.286874    
   401.2549       142.9583      -2.102885    
   406.2462       143.2484      -2.209062    
   411.2407       143.4767      -2.089343    
   416.2387       143.6027      -2.406480    
   421.2385       143.6403      -2.322792    
   426.2385       143.6443      -2.231574    
   431.2385       143.6608      -2.511683    
   436.2343       143.8174      -2.556516    
   441.2233       144.1421      -2.606701    
   446.2118       144.4751      -2.772537    
   451.2035       144.7582      -2.485628    
   456.1937       145.0647      -2.295833    
   461.1783       145.4488      -2.625887    
   466.1624       145.8420      -2.604211    
   471.1551       146.0755      -3.178839    
   476.1545       146.1300      -3.886942    
   481.8401       146.1326      -5.395560    
   489.3643       146.1326      -6.154367    
   507.4286       146.1326      -6.073476    
  -33.77417       134.0858      -6.377402    
  -15.70986       134.0858      -6.303503    
  -8.185690       134.0858      -5.553251    
  -2.500000       134.0858      -4.221262    
   2.481762       134.3752      -3.621035    
   7.434425       135.0294      -3.181477    
   12.38829       135.6740      -3.001190    
   17.37068       136.0052      -2.772213    
   22.36992       136.0857      -2.683049    
   27.36889       136.1774      -2.756117    
   32.36626       136.3303      -3.015159    
   37.36148       136.5384      -2.956570    
   42.35468       136.7882      -2.991128    
   47.34677       137.0579      -2.961576    
   52.33939       137.3180      -2.958863    
   57.33461       137.5242      -3.099984    
   62.33282       137.6424      -2.889776    
   67.33237       137.6462      -3.034014    
   72.33087       137.5385      -3.229462    
   77.32610       137.3349      -3.523772    
   82.31709       137.0487      -2.927505    
   87.30524       136.7188      -2.528873    
   92.29430       136.4025      -2.738297    
   97.28818       136.1738      -2.748440    
   102.2866       136.0724      -3.025885    
   107.2863       136.0237      -3.071578    
   112.2728       135.7457      -3.080619    
   117.2255       135.1043      -2.955113    
   122.1606       134.3334      -3.255713    
   127.1186       133.7326      -4.196917    
   132.1048       133.3949      -4.766982    
   137.1018       133.2509      -5.138533    
   142.1004       133.2958      -5.053299    
   147.0855       133.6214      -4.224652    
   152.0289       134.3147      -3.266924    
   156.9416       135.2077      -3.106555    
   161.8866       135.8773      -3.248083    
   166.8759       136.1325      -3.146263    
   171.8755       136.1387      -3.279737    
   176.8751       136.0817      -3.169444    
   181.8749       136.0535      -2.996937    
   186.8749       136.0525      -2.525400    
   191.8749       136.0529      -2.522188    
   196.8749       136.0529      -2.834747    
   201.8749       136.0529      -2.939276    
   206.8749       136.0527      -3.160650    
   211.8749       136.0551      -3.188489    
   216.8748       136.0783      -3.139563    
   221.8745       136.1376      -2.808648    
   226.8739       136.2069      -2.773748    
   231.8736       136.2099      -2.891707    
   236.8703       136.0623      -2.608125    
   241.8605       135.7682      -2.398648    
   246.8531       135.5358      -2.587687    
   251.8497       135.5898      -2.410728    
   256.8403       135.8775      -2.317030    
   261.8292       136.1960      -2.680751    
   266.8226       136.4373      -2.971465    
   271.8200       136.5835      -3.086414    
